filename	size
GSM881055_DC_Ctcf_60.bed	12495
GSM881110_DC_Relb_60.bed	380
p300_GSM912893_MEL.bed	17984
GSM832323_Ring1b.bed	1588
GSM876622_23_Ebf1.bed	3376
GSM1132365_Erg.bed	3976
c-Myc_GSM912934_MEL.bed	10065
GSM499030_Ebf.bed	2049
GSM832321_Runx1.bed	3432
GSM881057_DC_E2f1_120.bed	380
GSM881093_DC_Egr2_30.bed	1254
GSM566280_Wdr5-FL.bed	777
Ets1_GSM999187_CD4_T-Cells.bed	5869
GSM523226_Gata3.bed	2074
GSM732917_Rbpj.bed	975
CTCF_GSM535747_Pre-Adipocyte.bed	16031
GSM560346_Med12.bed	1343
Oct2_GSM537990_B-Cells.bed	491
GSM1314673_Polr2a.bed	4012
GSM935895_Pol2.bed	14386
GSM1088171_Ctcf.bed	14408
GSM523223_Gata3.bed	1507
GSM978748_Irf4.bed	3743
GSM515677_POL2_Dox12h.bed	13521
GSM1059031_Pou5f1.bed	11986
GSM515662_POL2.bed	6370
GSM1050298_Sox2.bed	645
GSM1169010_Rest.bed	2159
CEBPa_GSM537984_Macrophages.bed	11659
BG140_A610004_E2A.bed	1374
GSM1004827_Irf4_Th17.bed	18387
GSM515673_POL2_10058F4.bed	8788
GSM560350_Nipbl.bed	198
GSM1169006_Jarid2.bed	4097
GSM1004819_20_Hif1a_Th17.bed	10465
GSM937541_Stag1.bed	22563
GSM881095_DC_Maff_0.bed	1159
GSM566278_Rbbp5.bed	1418
GSM558907_Srf.bed	13140
GSM1004859_Stat3_Th17.bed	4120
GSM978747_Irf4.bed	3597
GSM687280_Hdac2.bed	2262
GSM832313_Ring1b.bed	4335
GSM288353_Stat3.bed	186
GSM415050_Mtf2.bed	2854
GSM732913_Notch1.bed	3126
GSM632040_POL2.bed	3485
GSM994528_STAT1.bed	15808
Ldb1_ERX002132_MEL.bed	3482
GSM881072_DC_Irf1_0.bed	1793
GSM288346_Oct4.bed	462
GSM464634_Scl.bed	1905
GSM552239_Meis1.bed	5031
GSM881142_DC_Egr1_60.bed	1702
GSM1214544_6_Runx3.bed	3050
GSM1058995_Kdm4b.bed	8019
PU1_GSM537983_Macrophages.bed	18630
GSM656523_Ring1b.bed	2400
GSM647224_p53.bed	2554
GSM959053_Zfp143.bed	3369
Eto2_ERX002124_MEL.bed	365
GSM515665_Supt5.bed	2941
GSM560341_GSM560342_Smc1.bed	1849
GSM931696_Hsf1.bed	850
GSM936199_200_Ikzf1.bed	12207
GSM1004809_10_Fosl2_Th17.bed	39953
PU.1_GSM940932_IL1b_4h_BMDM.bed	59670
GSM978757_Stat3.bed	1187
GSM703188_Sox2.bed	590
GSM989013_Runx1.bed	264
GSM671416_Stat3.bed	1156
GSM1014542_Ezh2.bed	4641
GSM515676_POL2_Dox0h.bed	12848
GSM1262345_Brd4.bed	8940
GSM566277_Oct4.bed	437
GSM788496_Yy1.bed	4107
GSM1309509_10_Batf.bed	2463
GSM1040573_4_Ikzf1.bed	27234
Stat6_GSM1022302_tc_IL4_30min_BMDM.bed	7293
GSM937543_Polr2a.bed	12388
Stat5a_GSM686977_4h_Adipocytes.bed	5559
PU.1_GSM940933_MALP2_BMDM.bed	59326
GSM699165_CTCF.bed	25848
GSM905442_Pol2ra.bed	12041
GSM1151623_Maf.bed	2574
PU.1_GSM1022263_stat6ko_IL4_4h_BMDM.bed	37980
GSM703186_Sox2.bed	1358
GSM453997_Gata1.bed	2787
Eto2_ERX002126_MEL.bed	350
PU.1_GSM1022281_stat1ko_ctrl_IFNg_4h_BMDM.bed	32741
GSM1004830_Irf4_Th17.bed	22654
GSM881134_DC_Rel_60.bed	428
GSM545888_91_Sfpi1.bed	3868
GSM1004823_24_Irf4_Th0.bed	17927
GSM1082340_Pou5f1.bed	10228
GSM872894_Gata1_V205G.bed	6908
GSM687284_Chd4.bed	2577
GSM1004821_Irf4_Th0.bed	21082
GSM873426_Atf3.bed	11642
GSM978767_Batf.bed	9738
GSM591469_Rad21.bed	2522
GSM307140_Nanog.bed	3279
PU.1_GSM1022313_tc_IFNg_2h_BMDM.bed	32764
Mtgr1_ERX002142_MEL.bed	1297
GSM896916_Stag1.bed	15092
PU.1_GSM940927_LPS_24h_BMDM.bed	55979
PU.1_GSM1022310_tc_IFNg_UT_BMDM.bed	30904
PU.1_GSM1022282_stat1ko_UT_BMDM.bed	38240
GSM923576_Tal1.bed	1963
GSM832311_Runx1.bed	4496
GSM307144_Suz12.bed	1714
Mxi1_GSM912928_MEL.bed	17559
