filename	size
GSM560350_Nipbl.bed	281
GSM560352_Ctcf.bed	9720
GSM566277_Oct4.bed	637
GSM566278_Rbbp5.bed	1653
GSM566280_Wdr5-FL.bed	961
GSM591469_Rad21.bed	4089
GSM591470_Rad21.bed	2034
GSM594600_p300.bed	9429
GSM611116-7_Rela.bed	11550
GSM611192_Tet1C.bed	3420
GSM611194_Tet1N.bed	3991
GSM611196_Sin3A.bed	3063
GSM611197_Sin3A.bed	1836
GSM623989_Prdm14.bed	13610
GSM632040_POL2.bed	4688
GSM632055_Mapk8.bed	491
GSM632056_Mapk8.bed	1113
GSM632057_Nfya.bed	882
GSM632058_Nfya.bed	477
GSM632059_POL2.bed	7200
GSM634247_Ctcf-Gfp.bed	8148
GSM641909_Ldb1.bed	2023
GSM641910_Tal1.bed	6347
GSM641911_Gata2.bed	2367
GSM644975_Ctcf.bed	15692
GSM644976_Rad21.bed	7401
GSM647224_p53.bed	4692
GSM647225_p53.bed	23887
GSM647226_p53S18P.bed	2069
GSM647227_p53S18P.bed	16426
GSM651192_Dpy30.bed	490
GSM652877_Stat3.bed	32951
GSM652878_Stat5.bed	35736
GSM654874_Fli1.bed	1574
GSM656523_Ring1b.bed	2770
GSM659799_Tet1.bed	1413
GSM671415_Stat3.bed	2601
GSM671416_Stat3.bed	1674
GSM671418_Stat5B.bed	17707
GSM671419_Stat5B.bed	13157
GSM687279_Hdac2.bed	5965
GSM687280_Hdac2.bed	2858
GSM687282_Kdm1a.bed	16263
GSM687284_Chd4.bed	4320
GSM687285_Rest.bed	5793
GSM699164_p300.bed	379
GSM699165_CTCF.bed	47797
GSM700553_Suz12_Pcl3_shRNA.bed	5888
GSM700554_Suz12.bed	9733
GSM700555_Phf19.bed	2895
GSM700556_Phf19.bed	5025
GSM703186_Sox2.bed	2320
GSM703187_Sox2.bed	1876
GSM703188_Sox2.bed	912
GSM703189_Sox2.bed	1243
GSM721212_Mllt3.bed	74678
GSM722387_Gata2.bed	15683
GSM722388_Smad1.bed	10785
GSM722390_Gata1.bed	9473
GSM722391_Smad1.bed	1999
GSM730630_Runx1.bed	366
GSM732913_Notch1.bed	4205
GSM732914_Rbpj.bed	4319
GSM732916_Notch1.bed	1147
GSM732917_Rbpj.bed	1302
GSM746555_6_Tal1.bed	6589
GSM746571_2_Tal1.bed	2695
GSM746581_2_Gata1.bed	4532
GSM746583_4_Tal1.bed	3623
GSM749809_Ell2.bed	1451
GSM749810_Aff4.bed	2758
GSM773994_Tcf7.bed	9219
GSM773995_GSM773996_Runx1.bed	6103
GSM774291_Pu1.bed	25702
GSM774292_Pu1.bed	27165
GSM774293_Pu1.bed	8355
GSM774295_Gata3.bed	875
GSM774296_Gata3.bed	2298
GSM774297_Gata3.bed	684
GSM774940_Taf3.bed	15649
GSM774942_Taf1.bed	1051
GSM774944_Tbp.bed	5151
GSM774946_POL2.bed	4311
GSM788496_Yy1.bed	5827
GSM832311_Runx1.bed	6522
GSM832312_Cbfb.bed	9311
GSM832313_Ring1b.bed	6795
GSM832315_Runx1.bed	3274
GSM832316_Cbfb.bed	5486
GSM832317_Ring1b.bed	5393
GSM832319_Runx1.bed	1643
GSM832320_Ring1b.bed	2278
GSM832321_Runx1.bed	4960
GSM832322_Cbfb.bed	3940
GSM832323_Ring1b.bed	2140
GSM836124_Tbet.bed	27801
GSM838681_Stat1.bed	23124
GSM838683_Stat1_6h_IFNg.bed	24604
GSM838685_Stat1_6h_IFNb.bed	28876
GSM838687_Stat1_ikk.bed	26928
GSM838689_Stat1.bed	24485
GSM838691_Stat1.bed	26734
GSM840466_HoxB4_ESCells_d6.bed	2763
GSM840468_HoxB4_ESCells_d10.bed	5802
GSM840470_HoxB4_ESCells_d26.bed	30689
GSM842248_GSM842251_Meis1.bed	1093
GSM842249_GSM842252_Hoxa.bed	579
GSM846042_AF9_MLL.bed	763
GSM859512_Notch1.bed	5782
GSM860154_STAT5.bed	10358
GSM867156_7_Gata1.bed	4723
GSM867158_59_60_Gata1.bed	4018
GSM872894_Gata1_V205G.bed	11294
GSM873424_Ddit3.bed	2124
GSM873426_Atf3.bed	17679
GSM873983_Rela.bed	236
GSM876622_23_Ebf1.bed	5411
GSM876624_25_Ebf1.bed	2351
GSM877317_Ebf1.bed	3109
GSM881052_DC_Ctcf_0.bed	24637
GSM881053_DC_Ctcf_120.bed	22629
GSM881054_DC_Ctcf_30.bed	20155
GSM881055_DC_Ctcf_60.bed	22563
GSM881056_DC_E2f1_0.bed	709
GSM881057_DC_E2f1_120.bed	657
GSM881058_DC_E2f1_30.bed	1055
GSM881059_DC_E2f1_60.bed	2951
GSM881060_DC_E2f4_0.bed	501
GSM881061_DC_E2f4_120.bed	576
GSM881062_DC_E2f4_30.bed	838
GSM881063_DC_E2f4_60.bed	756
GSM881064_DC_Ets2_0.bed	320
