filename	size
wgEncodeSydhTfbsCh12E2f4IggrabPk.narrowPeak	2028
wgEncodePsuTfbsG1eer4e2Tal1ME0S129InputRepPeaksRep2.broadPeak	997
wgEncodeSydhTfbsCh12CmycIggrabPk.narrowPeak	10637
wgEncodeSydhTfbsMelMazab85725IggrabPk.narrowPeak	2050
wgEncodePsuTfbsG1eer4e2Gata1aME0S129InputPk.broadPeak	6503
wgEncodeCaltechTfbsC2c12NrsfFCntrl32bE2p60hPcr2xPkRep1.narrowPeak	9658
wgEncodeSydhTfbsCh12Mafkab50322IggrabPk.narrowPeak	23873
wgEncodePsuTfbsMegakaryoGata1aBE14halfCd1InputRepPeaksRep2.broadPeak	2393
wgEncodePsuTfbsG1eer4Gata1aME0S129InputDiffd24hPkRep1.broadPeak	2571
wgEncodeCaltechTfbsC2c12Sc12732FCntrl50bE2p7dPcr1xPkRep1.narrowPeak	4780
wgEncodeSydhTfbsMelCorestsc30189IggrabPk.narrowPeak	9094
wgEncodePsuTfbsMelPol24h8UImmortalC57bl6InputPk.broadPeak	8188
wgEncodeSydhTfbsCh12Usf2IggmusPk.narrowPeak	8505
wgEncodePsuTfbsG1eer4Gata1aME0S129InputPkRep1.broadPeak	4483
wgEncodeSydhTfbsCh12Nrf2IggrabPk.narrowPeak	2932
wgEncodePsuTfbsG1eer4Gata1aME0S129InputDiffd30hPkRep1.broadPeak	3675
wgEncodeSydhTfbsMelUsf2IggmusPk.narrowPeak	1003
wgEncodeLicrTfbsCortexPol2MAdult8wksC57bl6StdPk.broadPeak	11864
wgEncodeCaltechTfbsC2c12Sc12732FCntrl32bPcr2xPkRep1.narrowPeak	456
wgEncodePsuTfbsCh12Pax5cFImmortal2a4bInputRepPeaksRep2.broadPeak	230
wgEncodePsuTfbsG1eer4e2Tal1ME0S129InputRepPeaksRep1.broadPeak	3085
wgEncodePsuTfbsErythroblGata1aBE14halfCd1InputRepPeaksRep2.broadPeak	3177
wgEncodeCaltechTfbsC2c12Sc32758FCntrl32bPcr2xPkRep1.narrowPeak	8868
wgEncodeLicrTfbsHeartP300MAdult8wksC57bl6StdPk.broadPeak	21300
wgEncodeLicrTfbsKidneyCtcfMAdult8wksC57bl6StdPk.broadPeak	17267
wgEncodeSydhTfbsCh12Sin3anb6001263IggrabPk.narrowPeak	12986
wgEncodeLicrTfbsOlfactCtcfMAdult8wksC57bl6StdPk.broadPeak	7255
wgEncodeSydhTfbsMelHcfc1nb10068209IggrabPk.narrowPeak	4834
wgEncodePsuTfbsMegakaryoGata1aBE14halfCd1InputRepPeaksRep3.broadPeak	642
wgEncodeSydhTfbsMelChd1nb10060411IggrabPk.narrowPeak	324
wgEncodeLicrTfbsBmdmPol2FAdult8wksC57bl6StdPk.broadPeak	12894
wgEncodeSydhTfbsCh12CjunIggrabPk.narrowPeak	9951
wgEncodeSydhTfbsCh12Chd2ab68301IggrabPk.narrowPeak	15646
wgEncodeSydhTfbsMelRad21Dmso20IggrabPk.narrowPeak	20218
wgEncodeSydhTfbsMelEts1IggrabPk.narrowPeak	7503
wgEncodeSydhTfbsCh12Corestsc30189IggrabPk.narrowPeak	13797
wgEncodePsuTfbsG1eer4e2Gata2sc9008ME0S129InputPk.broadPeak	6310
wgEncodeSydhTfbsEse14Hcfc1nb10068209StdPk.narrowPeak	7226
wgEncodeCaltechTfbsC2c12Sc32758FCntrl32bE2p24hPcr2xPkRep1.narrowPeak	13862
wgEncodePsuTfbsG1eCtcfME0S129InputRepPeaksRep2.broadPeak	7546
wgEncodeSydhTfbsMelSmc3ab9263IggrabPk.narrowPeak	18383
wgEncodeSydhTfbsCh12Bhlhe40nb100IggrabPk.narrowPeak	29885
wgEncodeSydhTfbsCh12Smc3ab9263IggrabPk.narrowPeak	31508
wgEncodeLicrTfbsCbellumCtcfMAdult8wksC57bl6StdPk.broadPeak	10179
wgEncodeSydhTfbsMelJundIggrabPk.narrowPeak	564
wgEncodeSydhTfbsMelZnfmizdcp1ab65767IggrabPk.narrowPeak	1006
wgEncodePsuTfbsErythroblTal1BE14halfCd1InputPk.broadPeak	2518
wgEncodePsuTfbsMegakaryoTal1BE14halfCd1InputPk.broadPeak	3180
wgEncodeSydhTfbsMelMaxIggrabPk.narrowPeak	6048
wgEncodeLicrTfbsEsb4P300ME0C57bl6StdPk.broadPeak	9757
wgEncodeSydhTfbsCh12Gcn5IggrabPk.narrowPeak	9556
wgEncodeSydhTfbsMelPol2Dm2p5dIggrabPk.narrowPeak	3047
wgEncodeSydhTfbsMelMafkab50322IggrabPk.narrowPeak	6735
wgEncodeSydhTfbsCh12Zc3h11anb10074650IggrabPk.narrowPeak	7782
wgEncodeSydhTfbsMelP300IggrabPk.narrowPeak	11261
wgEncodeSydhTfbsMelRad21Dm2p5dIggrabPk.narrowPeak	20218
wgEncodeSydhTfbsCh12Chd1nb10060411IggrabPk.narrowPeak	2582
wgEncodeCaltechTfbsC2c12Fosl1sc605FCntrl36bPcr1xPkRep1.narrowPeak	4548
wgEncodeSydhTfbsMelChd2ab68301IggrabPk.narrowPeak	2162
wgEncodePsuTfbsMegakaryoGata1aBE14halfCd1InputPkV2.broadPeak	2537
wgEncodePsuTfbsG1eGata2sc9008ME0S129InputRepPeaksRep1.broadPeak	605
wgEncodeCaltechTfbsC2c12Pol2FCntrl32bE2p60hPcr2xPkRep1.narrowPeak	16900
wgEncodeSydhTfbsMelPol2s2IggrabPk.narrowPeak	6695
wgEncodePsuTfbsG1eGata2sc9008ME0S129InputRepPeaksRep2.broadPeak	2750
wgEncodePsuTfbsMegakaryoTal1BE14halfCd1InputRepPeaksRep2.broadPeak	2064
wgEncodeCaltechTfbsC2c12Sc12732FCntrl32bE2p24hPcr2xPkRep1.narrowPeak	17595
wgEncodeLicrTfbsMelPol2MImmortalC57bl6StdPk.broadPeak	11019
wgEncodeCaltechTfbsC2c12SrfFCntrl32bE2p24hPcr2xPkRep1.narrowPeak	2049
wgEncodeSydhTfbsMelNrf2IggrabPk.narrowPeak	275
wgEncodePsuTfbsG1eTal1ME0S129InputPk.broadPeak	3515
wgEncodePsuTfbsCh12Pax5cFImmortal2a4bInputRepPeaksRep1.broadPeak	361
wgEncodeSydhTfbsCh12Ubfsc13125IggrabPk.narrowPeak	5711
wgEncodeSydhTfbsCh12Pol2s2IggrabPk.narrowPeak	19429
wgEncodePsuTfbsMelCtcfMImmortalC57bl6InputPk.broadPeak	13224
wgEncodeLicrTfbsWbrainCtcfUE14halfC57bl6StdPk.broadPeak	19981
wgEncodeSydhTfbsCh12Ets1IggrabPk.narrowPeak	24050
wgEncodePsuTfbsCh12CtcfFImmortal2a4bInputRepPeaksRep1.broadPeak	8508
wgEncodePsuTfbsMegakaryoTal1BE14halfCd1InputRepPeaksRep1.broadPeak	2580
wgEncodeLicrTfbsThymusPol2MAdult8wksC57bl6StdPk.broadPeak	11105
wgEncodeLicrTfbsMefCtcfMAdult8wksC57bl6StdPk.broadPeak	17044
wgEncodeSydhTfbsMelE2f4IggrabPk.narrowPeak	348
wgEncodeCaltechTfbsC2c12CtcfFCntrl32bPcr2xPkRep1.narrowPeak	13836
wgEncodeLicrTfbsWbrainPol2UE14halfC57bl6StdPk.broadPeak	11840
